location.x,location.y,location.z,intensity
58.261549,286.362696,869.6328000000001,32.0
59.146776,289.107036,875.6996200000001,27.0
59.200729,292.215886,874.7995400000001,27.0
59.047459,295.43419600000004,872.1573400000001,29.0
59.633069,298.281116,875.7345600000001,25.0
59.862009,301.304286,876.3159400000001,18.0
61.422053,303.566646,888.1382700000001,16.0
63.981969,306.70696599999997,907.7884600000001,16.0
61.438008,311.381206,884.9434000000001,16.0
68.626556,320.32144600000004,940.1262300000001,14.0
76.673496,331.46364600000004,1001.5061620000001,14.0
55.001994,145.465813,895.4834200000001,15.0
56.069944,148.975686,902.60296,16.0
55.717653,157.511986,895.4845200000001,15.0
55.168263,160.174641,889.62804,16.0
50.942368,168.80096600000002,850.4107100000001,18.0
52.853954,172.583248,864.4195500000001,17.0
53.79639,175.942946,870.6063900000001,17.0
55.824022,181.121836,884.9133200000001,19.0
56.243685,184.225276,886.9016600000001,19.0
56.690207,187.32531,889.1178300000001,23.0
57.205266,190.431252,891.9026200000001,34.0
57.717083,193.521236,894.6718300000001,33.0
58.42751,196.640086,899.0760900000001,37.0
58.23498,199.55499600000002,896.1017700000001,22.0
57.430602,202.376122,888.1078200000001,20.0
56.075779,205.152826,875.5796300000001,44.0
56.334376,208.212966,876.2842800000001,29.0
56.385666,211.245566,875.2887300000001,27.0
56.550747,214.293606,875.2321200000001,28.0
57.495552,217.395981,881.6112600000001,30.0
57.792648,220.433456,882.6603100000001,32.0
59.851937,223.510676,898.2880600000001,27.0
60.523264,226.499456,902.4662500000001,27.0
60.744779,229.474126,902.9295400000001,29.0
60.855756,232.45079099999998,902.48021,32.0
60.868045,235.43601999999998,901.2133200000001,30.0
60.734414,238.440456,898.7328400000001,31.0
60.614588,241.456766,896.3649,31.0
60.690192,244.460736,895.6247300000001,32.0
60.592892,247.495036,893.4424300000001,31.0
60.716852,250.502816,893.1082400000001,26.0
60.412363,253.596836,889.19028,26.0
60.524263,256.621106,888.7560300000001,30.0
60.50562,259.67963599999996,887.2287000000001,32.0
60.380662,262.774896,884.8079900000001,33.0
60.139529,265.91699600000004,881.4076000000001,31.0
59.716861,269.134226,876.4735200000001,29.0
57.920886,272.835246,859.9515900000001,27.0
58.481741,275.789096,863.2891900000001,27.0
58.355255,278.985496,860.8287700000001,27.0
59.118698,281.838846,865.8963400000001,31.0
59.796039,284.701856,870.2498400000001,30.0
60.404258,287.572776,874.0305800000001,31.0
61.092907000000004,290.385976,878.5065500000001,32.0
61.14841,293.48821599999997,877.6128100000001,27.0
61.225446,296.584996,876.9033700000001,27.0
61.130107,299.779856,874.7259900000001,20.0
62.79484,303.55568600000004,886.89048,19.0
64.448061,305.692676,899.6730200000001,17.0
63.600479,309.317606,891.0856500000001,19.0
59.750215,316.54364599999997,856.0608300000001,16.0
60.274932,325.876856,856.4270000000001,14.0
67.164198,325.471516,913.7404500000001,14.0
71.860055,336.85443599999996,947.89934,14.0
56.593054,145.439728,896.12075,15.0
57.072252,148.620713,898.5509000000001,15.0
56.466753,151.197566,892.1919600000001,17.0
51.925446,156.29055,851.6016100000002,16.0
52.711201,159.698206,856.5048900000002,17.0
53.464138,169.10929099999998,858.1914900000002,19.0
55.511289,174.42849,872.7458000000001,18.0
56.942747,177.933922,883.0318800000001,18.0
57.379377,181.054426,885.1741700000001,18.0
57.800235,184.158166,887.1961600000001,20.0
58.335378,187.283692,890.1686100000001,26.0
58.864968,190.391571,893.1067600000001,30.0
59.490563,193.50710600000002,896.8489900000001,27.0
59.867496,196.546706,898.54853,24.0
59.585456,199.44345099999998,894.8006600000001,21.0
58.056925,202.134236,880.7148200000001,23.0
57.570664,205.064461,875.2479800000001,47.0
58.279375,208.18687599999998,879.70153,29.0
58.089853,211.182122,876.6964600000001,25.0
59.250299,214.318606,884.9340000000001,27.0
61.680861,217.50142599999998,903.7901400000001,34.0
61.628124,220.462726,901.9576000000001,32.0
62.149968,223.448956,904.92884,34.0
62.3162,226.417736,904.9337800000001,30.0
62.420155,229.387546,904.4204200000001,34.0
62.464819,232.362446,903.4117600000001,31.0
62.268168,235.357816,900.3762600000001,32.0
62.075484,238.369166,897.3702800000001,28.0
62.091295,241.374326,896.1168400000001,30.0
62.232418,244.370066,895.9207500000001,32.0
62.166506,247.398616,893.97931,29.0
62.369967,250.390666,894.3142400000002,30.0
62.185447,253.457996,891.3689200000001,37.0
62.204895,256.496496,890.1486600000001,39.0
62.385081,259.502796,890.2928700000001,36.0
62.487752,262.529366,889.7821900000001,37.0
62.52272,265.578776,888.6976500000001,35.0
62.482319000000004,268.658086,886.97179,32.0
62.616542,271.688716,886.7342100000001,29.0
62.811573,274.699406,887.01844,30.0
61.496661,278.285726,874.3986300000001,28.0
61.469304,281.419826,872.7715700000001,27.0
62.176366,284.248806,877.4372500000001,26.0
62.851456,287.067546,881.8429900000001,27.0
63.571927,289.841426,886.6523800000001,27.0
63.47072,292.99965599999996,884.40947,27.0
63.110533000000004,296.30631600000004,879.93406,27.0
63.790484,299.07054600000004,884.4181300000001,28.0
65.394002,301.284936,896.8878800000001,23.0
65.809534,305.683996,898.4482300000001,19.0
66.201009,308.53884600000004,900.4859000000001,16.0
66.062548,314.841816,896.5875800000001,17.0
66.756363,317.476126,901.2653,15.0
67.161918,321.849446,902.7789200000001,15.0
72.183183,330.174326,941.3273100000001,14.0
69.057378,340.562416,910.6743200000001,15.0
66.458618,347.68143599999996,885.8446600000001,14.0
57.567831,145.049416,891.7351100000001,16.0
57.73004,150.985206,890.12246,20.0
53.774548,159.383244,852.3919900000001,18.0
58.993475000000004,170.666726,891.02376,19.0
57.067625,172.860554,873.62061,18.0
58.15467,176.255856,881.1593400000002,17.0
58.628129,179.397986,883.6271300000001,17.0
58.869849,182.451076,884.1786900000001,22.0
59.802084,185.710396,890.4833100000001,21.0
60.229761,188.793786,892.60283,23.0
60.875605,191.922276,896.55222,24.0
61.320291,194.98156,898.8348000000001,23.0
61.166579,197.89888000000002,896.12061,20.0
59.855916,200.60517099999998,883.7117400000001,21.0
59.247003,203.49730599999998,877.1612000000001,35.0
60.056439,206.63665,882.5093,32.0
61.18188,209.78790600000002,890.53213,30.0
61.113823000000004,212.77016600000002,888.5304500000001,30.0
63.204813,215.943196,904.7282500000001,33.0
63.522076,218.921616,905.99926,32.0
63.657664,221.886086,905.7418100000001,32.0
63.879101,224.853241,906.2137200000001,34.0
63.943058,227.818756,905.3562400000001,34.0
64.250055,230.781856,906.56194,38.0
64.416902,233.745726,906.5838200000001,24.0
64.211879,236.73701599999998,903.4468100000001,23.0
63.890035,239.756466,899.3108000000001,21.0
63.960094,242.751366,898.5091600000001,20.0
63.698574,245.797886,894.8786000000001,20.0
63.659486,248.827426,893.14354,26.0
64.019986,251.791406,894.8270300000001,29.0
63.993516,254.828296,893.20252,33.0
64.035231,257.858316,892.1624000000002,43.0
64.150182,260.875546,891.75197,41.0
64.253874,263.89853600000004,891.2470900000001,42.0
64.33305,266.93221600000004,890.5331600000001,36.0
64.438943,269.961536,890.0510300000001,35.0
64.361575,273.058246,887.9890600000001,34.0
64.5125,276.08139600000004,887.8982100000001,30.0
63.985381000000004,279.375116,881.9432400000001,25.0
64.358164,282.323206,883.7730000000001,24.0
64.979147,285.151696,887.7633000000001,31.0
65.407535,288.049326,890.09374,26.0
65.133382,291.28067599999997,886.3240900000001,26.0
65.481114,294.21274600000004,887.9622400000001,29.0
66.32756,296.867576,893.95441,30.0
67.075605,299.54582600000003,899.1053700000001,24.0
