x,y,ID,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35,Day36,Day37,Day38,Day39,Day40,Day41,Day42,Day43,Day44,Day45,Day46,Day47,Day48,Day49,Day50,Day51,Day52,Day53,Day54,Day55,Day56,Day57,Day58,Day59,Day60,Day61,Day62,Day63,Day64,Day65,Day66,Day67,Day68,Day69,Day70,Day71,Day72,Day73,Day74,Day75,Day76,Day77,Day78,Day79,Day80,Day81,Day82,Day83,Day84,Day85,Day86,Day87,Day88,Day89,Day90,Day91,Day92,Day93,Day94,Day95,Day96,Day97,Day98,Day99,Day100,Day101,Day102,Day103,Day104,Day105,Day106,Day107,Day108,Day109,Day110,Day111,Day112,Day113,Day114,Day115,Day116,Day117,Day118,Day119,Day120,Day121,Day122,Day123,Day124,Day125,Day126,Day127,Day128,Day129,Day130,Day131,Day132,Day133,Day134,Day135,Day136,Day137,Day138,Day139,Day140,Day141,Day142,Day143,Day144,Day145,Day146,Day147,Day148,Day149,Day150,Day151,Day152,Day153,Day154,Day155,Day156,Day157,Day158,Day159,Day160,Day161,Day162,Day163,Day164,Day165,Day166,Day167,Day168,Day169,Day170,Day171,Day172,Day173,Day174,Day175,Day176,Day177,Day178,Day179,Day180,Day181,Day182,Day183,Day184,Day185,Day186,Day187,Day188,Day189,Day190,Day191,Day192,Day193,Day194,Day195,Day196,Day197,Day198,Day199,Day200,Day201,Day202,Day203,Day204,Day205,Day206,Day207,Day208,Day209,Day210,Day211,Day212,Day213,Day214,Day215,Day216,Day217,Day218,Day219,Day220,Day221,Day222,Day223,Day224,Day225,Day226,Day227,Day228,Day229,Day230,Day231,Day232,Day233,Day234,Day235,Day236,Day237,Day238,Day239,Day240,Day241,Day242,Day243,Day244,Day245,Day246,Day247,Day248,Day249,Day250,Day251,Day252,Day253,Day254,Day255,Day256,Day257,Day258,Day259,Day260,Day261,Day262,Day263,Day264,Day265,Day266,Day267,Day268,Day269,Day270,Day271,Day272,Day273,Day274,Day275,Day276,Day277,Day278,Day279,Day280,Day281,Day282,Day283,Day284,Day285,Day286,Day287,Day288,Day289,Day290,Day291,Day292,Day293,Day294,Day295,Day296,Day297,Day298,Day299,Day300,Day301,Day302,Day303,Day304,Day305,Day306,Day307,Day308,Day309,Day310,Day311,Day312,Day313,Day314,Day315,Day316,Day317,Day318,Day319,Day320,Day321,Day322,Day323,Day324,Day325,Day326,Day327,Day328,Day329,Day330,Day331,Day332,Day333,Day334,Day335,Day336,Day337,Day338,Day339,Day340,Day341,Day342,Day343,Day344,Day345,Day346,Day347,Day348,Day349,Day350,Day351,Day352,Day353,Day354,Day355,Day356,Day357,Day358,Day359,Day360,Day361,Day362,Day363,Day364,Day365,TOTAL,CorCoef,CorCoef_Jul_Dec,CorCoef_2010,CorCoef_Three_months,CorCoef_Jan_Jun
563869.2241,1038718.917,1043,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1000,786,315,500,1478,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,19,27,36,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,15,12,0,0,26,26,19,24,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,3434,230,0,0,0,0,0,0,0,0,0,1430,624,100,0,0,0,0,0,0,0,0,1237,250,1200,1450,3900,296,343,4500,120,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,364,25,0,220,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27539,0.24943439,0.24943439,0.25139278,0.9998638,0
569101.7958,1025902.119,1044,13,25,0,0,17,23,13,19,15,0,7,5,0,0,23,453,850,350,15,37,1600,320,18,13,7,80,17,11,52,17,15,48,25,42,0,64,38,32,26,23,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,76,75,54,25,9,15,0,17,6,9,5,3,0,0,0,0,0,0,0,6,0,0,0,8,15,18,130,210,0,0,0,0,0,5,0,0,6,12,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,17,0,20,16,0,0,11,19,0,0,0,0,0,41,450,600,800,30,12,0,19,150,63,52,36,36,32,10,34,15,12,9,13,8,20,93,11,9,7,9,0,36,16,13,9,7,16,0,13,0,483,846,52,26,0,18,0,0,250,500,0,0,9,0,19,23,27,29,120,136,0,38,22,21,29,36,43,12,7,8,4,0,0,9,6,5,6,0,43,52,65,0,36,31,23,146,0,86,82,325,3000,5600,256,2500,4500,450,66,57,31,46,36,34,36,23,16,0,16,17,0,0,0,0,0,0,0,56,110,17,26,26,550,63,170,64,52,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,5,9,5,16,26,52,12,17,0,0,0,0,0,3,4,0,0,6,0,0,0,17,19,12,9,11,0,0,0,8,9,0,0,5,9,7,15,5,6,0,21,34,29,21,12,12,23,13,17,0,16,13,9,13,21,36,53,32,37,67,64,15,18,9,18,9,3,4,5,31,13,27,36,52,26,13,0,6,6,7,23,0,24,7,22,30594,0.32983178,0.32983178,0.3184198,0.9999575,0
581188.2597,1033552.544,1045,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,30,250,4800,550,2700,7200,1200,700,500,320,260,220,150,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25,32,46,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,19,27,36,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,15,12,0,0,26,26,19,24,0,5,0,0,63,9,17,0,0,0,0,0,0,0,66,25,0,0,0,0,0,21,221,1400,870,340,265,96,85,25,0,16,25,29,16,28,55,15,9,0,0,0,0,0,0,65,1500,4350,12900,7500,20000,4500,3800,1800,960,750,500,90,65,0,60,63,52,25,16,0,0,0,0,0,22,39,44,15,0,2600,4800,5200,560,210,190,120,90,150,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,26,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,96772,0.62852904,0.62852904,0.5922455,0.9997651,0
581394.9775,1025596.226,1046,26,18,12,9,11,9,0,16,15,12,9,10,0,12,8,0,32,980,1690,2460,675,180,97,69,37,18,12,7,4,0,0,9,5,10,7,54,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,6,13,9,11,0,0,0,21,0,15,0,10,13,9,7,0,7,0,4,7,2,0,0,3,0,0,3,2,5,8,0,0,8,12,0,12,38,24,78,197,108,136,0,27,32,25,22,19,24,16,11,8,8,0,0,4,9,5,16,22,950,2800,1750,1586,5790,8256,1256,870,528,387,198,35,27,36,29,24,18,16,12,9,6,8,3,0,15,19,28,198,658,1628,2782,5600,8920,720,197,86,75,37,28,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,8,12,9,5,13,19,15,12,9,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,13,8,10,7,6,12,9,0,5,0,10,0,0,2,0,0,0,0,0,0,5,0,0,4,0,0,0,5,0,5,8,6,13,9,12,5,12,19,15,9,7,0,0,0,1,0,0,0,9,53637,0.37039135,0.37039135,0.37118834,0.9999179,0
577102.3942,1045373.446,1047,0,0,0,17,12,0,0,0,0,0,0,0,0,84,0,0,0,5100,4600,100,218,115,0,0,218,98,65,197,36,4,2,0,0,21,15,25,0,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,32,18,0,0,0,0,34,71,98,100,0,0,48,108,174,78,38,0,0,0,17,9,14,19,0,0,27,13,20,11,9,0,0,17,18,9,0,37,10,15,16,9,6,11,18,20,26,260,100,150,120,74,18,12,80,20,6,9,18,38,26,160,160,260,500,220,240,100,35,22,27,18,12,12,22,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,81,68,62,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,15930,0.38460548,0.38460548,0.04030607,0.9999438,0
589774.8145,1051835.585,1048,0,0,0,4,8,12,8,8,0,0,15,6,12,70,0,0,0,100,50,120,55,22,0,0,22,75,16,24,25,3,1,0,0,18,20,15,0,195,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,8,22,0,6,5,0,0,4,0,0,0,3,0,0,4,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,8,15,0,0,0,22,0,12,8,13,0,1500,0,300,6,50,0,0,0,0,200,42,20,16,0,0,2000,1000,500,0,4,0,0,0,4,3,0,6,0,0,12,10,12,4,7,0,0,4,18,0,2000,1500,3000,120,12,6,55,22,500,50,26,260,100,150,120,74,18,12,80,20,6,9,18,38,26,160,160,260,500,220,240,100,35,22,27,18,12,12,22,22,14,6,0,0,0,0,24,3,4,2,0,18,26,35,0,2,32,7,4,8,3,12,0,100,40,32,18,8,0,10,8,0,2,5,4,8,100,0,6,55,10,8,3,2,0,1500,0,0,17,0,12,9,0,20,15,25,1,7,0,0,6,4,4,11,6,5,6,22,16,53,4,3,3,6,12,6,4,30,32,25,17,8,11,6,0,12,7,20,7,4,8,6,0,0,25,40,100,42,24,28,16,34,28,13,0,8,55,200,300,100,400,7,0,4,0,16,32,40,0,100,30,0,0,21091,0.04603088,0.04603088,0.04909805,0.9999819,0
567738.9563,1043484.217,1049,0,0,0,15,10,6,11,15,0,0,12,0,15,18,0,0,0,300,220,95,200,96,0,0,14,26,17,58,29,30,12,0,0,15,8,10,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,60,0,0,10,0,5,4,2,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,9,0,200,32,18,0,0,14,170,80,320,20,0,10,0,8,6,120,0,0,0,0,8,12,1200,1000,0,0,12,420,600,180,80,0,0,0,32,220,190,22,0,0,5,8,0,8,10,0,0,260,280,80,60,40,30,25,20,16,26,40,20,16,26,260,100,150,120,74,18,12,80,20,6,9,18,38,26,160,160,260,500,220,240,100,35,22,27,18,12,12,22,22,20,18,0,0,0,0,12,0,80,16,20,16,40,10,15,8,5,14,12,8,40,20,8,10,42,12,6,2,0,18,11,0,6,60,140,80,16,0,80,6,30,8,12,8,0,20,0,0,20,0,21,8,6,7,4,12,12,16,0,16,4,6,6,9,0,3,2,7,8,40,22,6,6,6,4,0,6,8,6,4,6,4,0,20,0,5,6,0,2,12,10,2,0,0,2,0,0,2,2,0,4,0,0,0,0,8,2,0,6,4,0,55,4,2,0,2,4,4,5,6,2,0,0,11491,0.38272175,0.38272175,0.16359629,0.9998923,0
565203.8969,1047936.978,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,6000,0,0,0,192,302,159,59,0,0,0,621,806,321,2497,0,0,250000,5397,1056,6359,196,0,0,24,50,0,355,0,0,0,78,2095,42,31,32,0,0,0,0,435,211,150,0,0,355,367,370,0,0,0,0,3300,1700,1320,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3750,3750,192,0,0,0,435,421,0,0,0,0,0,0,0,0,0,0,139,0,66,0,0,0,0,0,66,236,2634,0,0,0,0,0,0,219,0,0,0,0,0,0,536,397,0,0,1039,869,1973,1691,0,0,310949,0,0,0,0.9783601,0
563583.4199,1052416.329,1051,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,350,410,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,235,1250,835,3350,0,0,0,0,0,0,0,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,735,1350,0,250,0,0,0,5350,41000,36,90000,0,0,45000,90000,65000,35000,13000,0,0,0,0,0,0,0,0,0,78,2095,42,31,32,0,0,0,0,435,211,150,0,0,355,367,370,0,0,0,0,3300,1700,1320,1056,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,150,175,0,0,20,10,80,20,0,0,458648,0,0,0,0.9903033,0
611007.6144,1070453.402,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,410,0,0,3,0,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,9,72,0,820,3,0,0,0,16,6500,517,102,0,0,0,0,0,219,17000,3200,370,345,11000,5560,7000,3,1360,170,41,155,37,26,26,37,68,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,310,0,0,0,336,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82468,0.44394116,0.44394116,0.44875036,0.9996273,0
623187.1417,1060908.332,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,45,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,200,2300,250,0,0,0,0,20,0,520,16,0,0,0,16,6500,517,102,0,0,0,0,0,219,17000,3200,370,345,11000,5560,7000,3,1360,170,41,155,37,26,26,37,68,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,265,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61502,0.65688184,0.65688184,0.65560777,0.9996853,0
626024.661,1046484.528,1054,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,2,18,0,2,7,0,0,4,4,3,10,0,4,1,3,5,2,0,4,0,0,0,0,0,0,4,5,0,0,16,6500,517,102,0,0,0,0,0,219,17000,3200,370,345,11000,5560,7000,3,1360,170,41,155,37,26,26,37,68,68,69.5,71,16,0,1080,64,11,0,1600,12,4,0,15,3,0,4,0,4,10,8,68,0,0,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,7750,9900,84,23,0,0,0,0,2,0,0,0,0,0,79564.5,0.565854,0.565854,0.56960034,0.9994439,0
603674.3129,1080272.593,1055,140,630,495,310,42,64,130,200,180,149,176,0,90,52,73,20,65,120,90,73,180,215,720,200,200,80,40,57,50,50,120,70,130,60,45,65,45,0,60,70,55,80,85,0,0,0,120,150,140,162,290,40,95,50,350,850,90,750,0,530,600,310,250,200,175,104,60,45,37,36,20,27,45,52,260,350,150,40,210,310,310,195,110,420,60,30,55,40,6,25,170,140,340,290,170,220,0,160,310,190,175,150,110,100,70,85,120,0,95,0,0,110,0,240,700,0,250,0,0,70,90,60,0,90,115,70,50,0,79,0,0,50,70,40,50,80,65,0,54,66,0,35,50,0,0,0,65,0,0,90,70,184,0,1862,612,0,0,3862,420,148,186,646,0,0,124,0,48,126,0,0,0,0,0,36,116,312,0,0,316,0,36,22,38,0,0,12,0,0,112,326,0,0,480,480,3200,4018,0,632,564,420,6326,0,264,318,4800,0,216,46,0,316,0,48,1650,700,3200,1900,450,221,175,190,190,185,105,168,105,155,150,160,155,120,240,1300,1250,1000,900,620,600,490,530,500,490,600,458,316,316,284,125,185,197,236,87,0,186,218,284,362,0,262,0,168,216,428,312,618,846,1081,4216,6826,732,612,2,132,216,0,316,612,432,1126,20,0,0,72,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,2600,6800,2650,580,0,0,0,0,1260,1800,612,0,0,0,109821,0.03427572,0.03427572,0.06166478,0.9999092,0.048387973
607218.8569,1079267.077,1056,3120,35,45,35,54,29,73,105,62,35,96,0,22,62,6,24,45,96,110,21,41,95,350,37,55,91,16,52,41,52,115,64,170,115,105,110,105,0,265,25,20,24,31,0,0,82,127,80,98,90,130,15,64,22,40,37,17,135,0,150,195,142,29,24,29,31,16,21,12,14,25,10,16,25,47,20,0,35,105,290,140,25,55,1300,420,625,320,215,17,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,75,100,180,150,90,60,50,284,50,30,65,80,230,80,0,40,60,0,50,90,0,0,0,0,40,250,0,0,190,0,0,450,0,640,530,220,60,70,0,65,39,35,50,15,30,35,65,90,180,230,350,450,550,120,60,1200,210,110,90,85,1380,2700,2200,1650,700,3200,1900,450,221,175,190,190,185,105,168,105,155,150,160,155,120,240,1300,1250,1000,900,620,600,490,530,500,490,600,355,110,160,145,170,250,280,190,230,195,75,150,120,160,120,100,135,88,134,105,170,155,150,120,108,258,124,140,144,34,40,0,42,0,55,0,80,0,0,120,55,31,43,75,160,115,90,140,170,87,105,78,95,62,53,76,55,60,45,45,31,25,25,18,20,88,98,66,51,48,14,132,132,98,205,180,132,155,160,350,203,184,230,155,322,102,113,126,112,140,58,92,70,89,382,512,284,236,205,142,125,88,80,65,210,38,65,125,205,1570,1790,288,104,150,63,50,65,42,55,30,18,10,10,63199,0.16248061,0.16248061,0.21731306,0.9999785,0.606015215
596334.2619,1080818.638,1057,630,96,62,210,167,95,106,103,100,116,96,0,117,360,82,80,74,86,91,55,60,110,121,130,170,155,120,280,255,355,310,350,300,245,240,250,210,0,200,200,130,125,10,0,0,106,90,120,105,134,100,10,80,130,150,90,280,350,0,410,300,630,840,800,620,415,305,55,40,40,50,96,120,105,170,220,280,300,340,389,1400,218,840,1200,150,1000,915,800,740,600,680,520,500,560,400,290,0,210,0,195,120,90,125,80,100,110,215,0,290,0,160,165,0,150,1000,1115,0,0,0,120,140,130,0,0,90,88,75,0,30,0,70,0,0,65,0,0,0,0,0,60,55,65,40,50,0,0,0,50,70,0,50,60,25,40,60,65,70,90,140,100,75,150,60,100,50,75,0,100,120,0,0,0,0,350,550,120,210,70,130,110,1500,0,1200,900,310,90,80,110,70,4,55,190,450,210,120,200,310,650,1000,1900,1200,700,125,80,2100,415,120,430,210,350,1420,0,1650,700,3200,1900,450,221,175,190,190,185,105,168,105,155,150,160,155,120,240,1300,1250,1000,900,620,600,490,530,500,490,600,495,390,420,370,340,380,290,150,210,170,95,350,400,370,0,0,90,0,950,720,215,190,125,100,0,0,178,155,0,75,0,0,130,0,110,150,160,0,87,550,105,25,87,65,220,310,129,190,420,1230,930,110,75,55,70,130,70,88,32,32,30,30,30,22,30,95,112,50,66,44,19,94,94,50,162,115,40,130,145,1325,560,610,530,800,410,160,195,110,100,85,62,74,160,194,400,360,365,70,93,120,145,100,58,46,615,214,470,2000,2700,3200,2100,1400,110,200,41,62,135,210,180,32,25,72,72,104542,0.08946732,0.08946732,0.1135034,0.999937,0.066586117
