cell,x
3252,491.8847888
3253,461.2484214
3254,431.3346478
3255,401.8493182
3256,373.0586503
3257,345.7567288
3258,323.3932432
3259,309.1049821
3260,294.7469575
3261,259.5151681
3262,169.9811558
3263,168.9739465
3264,183.2101653
3265,258.8449171
3266,296.2325219
3267,307.1346121
3268,302.9680163
3269,283.9083009
3270,247.4413427
3271,219.4337814
3272,226.060447
3273,231.999037
3274,248.0776087
3275,275.6226476
3276,320.7081252
3277,370.83789
3278,415.9406662
3279,454.6876319
3280,488.3032077
3281,518.3553827
3282,546.2251242
3283,572.971616
3284,599.3071417
3285,625.6293722
3286,652.0929407
3287,678.698611
3288,705.3758375
3289,732.0419704
3290,758.6342819
3291,785.1205989
3292,811.4972527
3293,837.7815341
3294,864.0030942
3295,890.1964769
3296,916.3955692
3297,942.630015
3298,968.9233051
3299,995.2921376
3300,1021.746642
3301,877.5669307
3302,845.440648
3303,813.1243879
3304,780.6434149
3305,748.027918
3306,715.3161661
3307,682.5626537
3308,649.8534045
3309,617.3258023
3310,585.1776536
3311,553.6337905
3312,522.8462805
3313,492.7800219
3314,463.2369471
3315,434.0873681
3316,405.5227255
3317,378.3308635
3318,354.094391
3319,333.4727097
3320,312.9205313
3321,284.7588827
3322,247.3242808
3323,207.2647068
3324,173.2911654
3325,254.4536722
3326,287.5127876
3327,290.6166857
3328,284.0230938
3329,270.4667931
3330,234.1539878
3331,171.7565376
3332,205.3586914
3333,200.8399571
3334,205.6339066
3335,217.6286691
3336,295.5992023
3337,366.002027
3338,421.3835069
3339,466.3090418
3340,504.1674324
3341,537.3018136
3342,567.3829948
3343,595.6023013
3344,622.7753387
3345,649.4177422
3346,675.8175602
3347,702.1070434
3348,728.3268945
3349,754.4756565
3350,780.5415355
3351,806.5187992
3352,832.4133134
3353,858.2418367
3354,884.0285478
3355,909.8009644
3356,935.5863742
3357,961.4092241
3358,987.2895241
3359,1013.242129
3360,1039.276687
3361,895.7991521
3362,864.4728283
3363,833.0077598
3364,801.430347
3365,769.772221
3366,738.0727653
3367,706.383824
3368,674.7759334
3369,643.3417941
3370,612.1871536
3371,581.396997
3372,550.977542
3373,520.8070968
3374,490.6509331
3375,460.2570508
3376,429.4970414
3377,398.5605227
3378,368.1998171
3379,339.9480508
3380,316.1909125
3381,298.3608218
3382,284.0696832
3383,268.8969596
3384,263.5380555
3385,279.2729348
3386,280.137978
3387,253.8523172
3388,235.7744995
3389,236.3251087
3390,214.0339947
3391,156.6416536
3392,196.2579876
3393,115.335977
3394,149.682411
3395,152.2242109
3396,289.1015548
3397,372.021335
3398,432.8588525
3399,481.2325706
3400,521.6612105
3401,556.8035425
3402,588.4174493
3403,617.7226553
3404,645.565948
3405,672.5160174
3406,698.9335337
3407,725.0309011
3408,750.9233939
3409,776.6696703
3410,802.3004357
3411,827.8361281
3412,853.2960231
3413,878.7015909
3414,904.0765741
3415,929.4455735
3416,954.8322591
3417,980.2578079
3418,1005.739817
3419,1031.291736
3420,1056.922747
3421,914.3923037
3422,883.8148107
3423,853.1360882
3424,822.3801192
3425,791.5743313
3426,760.7503515
3427,729.9448297
3428,699.1987978
3429,668.5520109
3430,638.0268768
3431,607.5977966
3432,577.149254
3433,546.4373236
3434,515.0711887
3435,482.5141978
3436,448.0918219
3437,411.0400745
3438,370.8555091
3439,329.1357031
3440,295.4377522
3441,286.335206
3442,295.354368
3443,303.594861
3444,307.5744021
3445,305.3572384
3446,281.5295788
3447,208.9954385
3448,134.9117444
3449,171.9119975
3450,187.2014974
3451,230.7764112
3452,240.6421644
3453,203.0898654
3454,170.4433758
3455,248.8513546
3456,325.8709245
3457,395.9251
3458,453.4824804
3459,501.2769371
3460,542.0612417
3461,577.8657056
3462,610.1634866
3463,640.0304724
3464,668.2472228
3465,695.3671392
3466,721.7689402
3467,747.7013261
3468,773.3215026
3469,798.7267908
3470,823.9785256
3471,849.1184412
3472,874.1786964
3473,899.1871731
3474,924.1696705
3475,949.1503237
3476,974.1511925
3477,999.1916187
3478,1024.287674
3479,1049.451839
3480,1074.692942
3481,933.3239692
3482,903.4496032
3483,873.500287
3484,843.4950201
3485,813.4534096
3486,783.3945641
3487,753.3348018
3488,723.2826241
3489,693.2284086
3490,663.1257861
3491,632.8627725
3492,602.2236898
3493,570.8449908
3494,538.1634601
3495,503.3405641
3496,465.1269645
3497,421.6182177
3498,369.9069998
3499,306.4168415
3500,238.8711239
3501,241.4250419
3502,289.9627605
3503,321.3336184
3504,334.6745368
3505,331.4054726
3506,306.368603
3507,253.6971534
3508,214.5025897
3509,195.3192155
3510,217.0293241
3511,274.431107
3512,291.8922128
3513,284.5257354
3514,287.189209
3515,325.9052612
3516,378.3888899
3517,432.4550987
3518,482.2813908
3519,526.5273196
3520,565.7590322
3521,600.9691807
3522,633.1112128
3523,662.985065
3524,691.2236598
3525,718.3078144
3526,744.5897037
3527,770.3186944
3528,795.666527
3529,820.7497091
3530,845.6477542
3531,870.4167893
3532,895.0988363
3533,919.7275565
3534,944.331417
3535,968.9351729
3536,993.5603801
3537,1018.225444
3538,1042.945524
3539,1067.732469
3540,1092.594861
3541,952.5800121
3542,923.369981
3543,894.1030444
3544,864.7919523
3545,835.4470907
3546,806.073936
3547,776.6687572
3548,747.211281
3549,717.652551
3550,687.8960706
3551,657.7707482
3552,626.9946927
3553,595.1276194
3554,561.5034598
3555,525.1205221
3556,484.4384265
3557,436.9635571
3558,378.2750348
3559,299.0033542
3560,167.0461615
3561,195.362916
3562,292.1561338
3563,338.6676978
3564,359.4267609
3565,361.4998198
3566,347.3325083
3567,322.6430513
3568,302.7292613
3569,293.7778275
3570,304.5621994
3571,330.2747659
3572,346.8816583
3573,354.3253599
3574,366.6762028
3575,393.8584219
3576,431.9462963
3577,474.2511295
3578,516.2726993
3579,555.8545572
3580,592.4163554
3581,626.1295518
3582,657.4355198
3583,686.824175
3584,714.7433841
3585,741.5673994
3586,767.5919182
3587,793.041299
3588,818.0808488
3589,842.8302653
3590,867.3759928
3591,891.7813615
3592,916.0941788
3593,940.3519555
3594,964.5852206
3595,988.8194465
3596,1013.076068
3597,1037.372974
3598,1061.72474
3599,1086.142773
3600,1110.635466
