x,y,dist,ffreq,part.a,part.b
565500,1057500,0,0,0,0
618500,1033500,0,0,0,0
609500,1047500,0,0,0,0
615500,1050500,0,0,0,0
622500,1039500,0,0,0,0
612500,1066500,0,0,0,0
610500,1087500,0,0,0,0
620500,1079500,0,0,0,0
624500,1033500,0,0,0,0
594500,1053500,0,0,0,0
582500,1055500,0,0,0,0
621500,1037500,0,0,0,0
610500,1046500,0,0,0,0
598500,1039500,0,0,0,0
577500,1049500,0,0,0,0
581500,1045500,0,0,0,0
616500,1050500,0,0,0,0
603500,1041500,0,0,0,0
579500,1040500,0,0,0,0
612500,1063500,0,0,0,0
564500,1040500,0,0,0,0
586500,1038500,0,0,0,0
591500,1075500,0,0,0,0
641500,1058500,0,0,0,0
596500,1053500,0,0,0,0
599500,1044500,0,0,0,0
610500,1057500,0,0,0,0
595500,1039500,0,0,0,0
606500,1055500,0,0,0,0
600500,1056500,0,0,0,0
593500,1046500,0,0,0,0
563500,1046500,0,0,0,0
594500,1079500,0,0,0,0
611500,1045500,0,0,0,0
566500,1051500,0,0,0,0
578500,1048500,0,0,0,0
627500,1054500,0,0,0,0
607500,1092500,0,0,0,0
602500,1072500,0,0,0,0
600500,1049500,0,0,0,0
611500,1037500,0,0,0,0
631500,1064500,0,0,0,0
598500,1089500,0,0,0,0
640500,1055500,0,0,0,0
607500,1089500,0,0,0,0
639500,1060500,0,0,0,0
629500,1052500,0,0,0,0
593500,1059500,0,0,0,0
599500,1091500,0,0,0,0
585500,1070500,0,0,0,0
613500,1081500,0,0,0,0
602500,1091500,0,0,0,0
571500,1049500,0,0,0,0
606500,1070500,0,0,0,0
579500,1066500,0,0,0,0
620500,1037500,0,0,0,0
611500,1081500,0,0,0,0
607500,1048500,0,0,0,0
578500,1046500,0,0,0,0
613500,1067500,0,0,0,0
628500,1035500,0,0,0,0
597500,1028500,0,0,0,0
596500,1095500,0,0,0,0
561500,1061500,0,0,0,0
599500,1067500,0,0,0,0
568500,1052500,0,0,0,0
616500,1075500,0,0,0,0
590500,1072500,0,0,0,0
632500,1054500,0,0,0,0
589500,1043500,0,0,0,0
631500,1055500,0,0,0,0
597500,1085500,0,0,0,0
623500,1065500,0,0,0,0
599500,1034500,0,0,0,0
611500,1075500,0,0,0,0
619500,1054500,0,0,0,0
619500,1059500,0,0,0,0
561500,1042500,0,0,0,0
626500,1044500,0,0,0,0
562500,1056500,0,0,0,0
607500,1044500,0,0,0,0
589500,1061500,0,0,0,0
583500,1070500,0,0,0,0
585500,1071500,0,0,0,0
617500,1075500,0,0,0,0
572500,1052500,0,0,0,0
591500,1047500,0,0,0,0
589500,1048500,0,0,0,0
582500,1072500,0,0,0,0
617500,1081500,0,0,0,0
572500,1049500,0,0,0,0
582500,1057500,0,0,0,0
598500,1053500,0,0,0,0
625500,1056500,0,0,0,0
612500,1082500,0,0,0,0
586500,1053500,0,0,0,0
565500,1054500,0,0,0,0
607500,1059500,0,0,0,0
592500,1028500,0,0,0,0
597500,1049500,0,0,0,0
612500,1071500,0,0,0,0
594500,1023500,0,0,0,0
594500,1082500,0,0,0,0
629500,1061500,0,0,0,0
620500,1076500,0,0,0,0
619500,1063500,0,0,0,0
609500,1029500,0,0,0,0
577500,1064500,0,0,0,0
623500,1044500,0,0,0,0
635500,1053500,0,0,0,0
615500,1076500,0,0,0,0
592500,1064500,0,0,0,0
598500,1051500,0,0,0,0
605500,1058500,0,0,0,0
570500,1050500,0,0,0,0
564500,1055500,0,0,0,0
577500,1065500,0,0,0,0
611500,1048500,0,0,0,0
626500,1054500,0,0,0,0
622500,1055500,0,0,0,0
574500,1056500,0,0,0,0
595500,1088500,0,0,0,0
591500,1044500,0,0,0,0
613500,1031500,0,0,0,0
604500,1078500,0,0,0,0
600500,1060500,0,0,0,0
596500,1036500,0,0,0,0
602500,1084500,0,0,0,0
594500,1032500,0,0,0,0
623500,1033500,0,0,0,0
614500,1065500,0,0,0,0
605500,1062500,0,0,0,0
605500,1053500,0,0,0,0
617500,1065500,0,0,0,0
621500,1051500,0,0,0,0
569500,1046500,0,0,0,0
621500,1045500,0,0,0,0
605500,1085500,0,0,0,0
567500,1050500,0,0,0,0
595500,1096500,0,0,0,0
594500,1052500,0,0,0,0
633500,1063500,0,0,0,0
593500,1065500,0,0,0,0
607500,1027500,0,0,0,0
592500,1032500,0,0,0,0
611500,1032500,0,0,0,0
616500,1073500,0,0,0,0
583500,1049500,0,0,0,0
623500,1072500,0,0,0,0
604500,1066500,0,0,0,0
595500,1069500,0,0,0,0
601500,1092500,0,0,0,0
583500,1055500,0,0,0,0
628500,1062500,0,0,0,0
571500,1044500,0,0,0,0
619500,1041500,0,0,0,0
619500,1045500,0,0,0,0
608500,1083500,0,0,0,0
625500,1068500,0,0,0,0
605500,1093500,0,0,0,0
615500,1041500,0,0,0,0
577500,1059500,0,0,0,0
612500,1065500,0,0,0,0
616500,1047500,0,0,0,0
609500,1048500,0,0,0,0
607500,1037500,0,0,0,0
589500,1032500,0,0,0,0
614500,1080500,0,0,0,0
579500,1054500,0,0,0,0
599500,1031500,0,0,0,0
578500,1054500,0,0,0,0
586500,1054500,0,0,0,0
592500,1059500,0,0,0,0
622500,1067500,0,0,0,0
580500,1055500,0,0,0,0
567500,1053500,0,0,0,0
612500,1085500,0,0,0,0
601500,1070500,0,0,0,0
575500,1047500,0,0,0,0
609500,1033500,0,0,0,0
608500,1086500,0,0,0,0
596500,1060500,0,0,0,0
607500,1054500,0,0,0,0
622500,1040500,0,0,0,0
620500,1042500,0,0,0,0
601500,1085500,0,0,0,0
626500,1071500,0,0,0,0
598500,1082500,0,0,0,0
619500,1035500,0,0,0,0
602500,1050500,0,0,0,0
608500,1044500,0,0,0,0
592500,1069500,0,0,0,0
584500,1054500,0,0,0,0
581500,1055500,0,0,0,0
587500,1040500,0,0,0,0
575500,1041500,0,0,0,0
577500,1053500,0,0,0,0
599500,1076500,0,0,0,0
626500,1065500,0,0,0,0
563500,1056500,0,0,0,0
597500,1081500,0,0,0,0
616500,1070500,0,0,0,0
621500,1072500,0,0,0,0
599500,1048500,0,0,0,0
598500,1058500,0,0,0,0
604500,1089500,0,0,0,0
621500,1070500,0,0,0,0
604500,1032500,0,0,0,0
591500,1057500,0,0,0,0
621500,1035500,0,0,0,0
597500,1024500,0,0,0,0
589500,1029500,0,0,0,0
610500,1080500,0,0,0,0
596500,1031500,0,0,0,0
609500,1032500,0,0,0,0
621500,1046500,0,0,0,0
623500,1059500,0,0,0,0
605500,1068500,0,0,0,0
596500,1065500,0,0,0,0
572500,1044500,0,0,0,0
579500,1056500,0,0,0,0
629500,1037500,0,0,0,0
586500,1056500,0,0,0,0
610500,1072500,0,0,0,0
581500,1065500,0,0,0,0
597500,1038500,0,0,0,0
600500,1086500,0,0,0,0
581500,1063500,0,0,0,0
624500,1047500,0,0,0,0
602500,1040500,0,0,0,0
604500,1037500,0,0,0,0
626500,1049500,0,0,0,0
622500,1062500,0,0,0,0
595500,1055500,0,0,0,0
634500,1060500,0,0,0,0
566500,1048500,0,0,0,0
616500,1056500,0,0,0,0
588500,1060500,0,0,0,0
613500,1048500,0,0,0,0
598500,1075500,0,0,0,0
599500,1060500,0,0,0,0
633500,1062500,0,0,0,0
603500,1042500,0,0,0,0
576500,1041500,0,0,0,0
565500,1059500,0,0,0,0
595500,1074500,0,0,0,0
574500,1045500,0,0,0,0
573500,1045500,0,0,0,0
571500,1047500,0,0,0,0
576500,1063500,0,0,0,0
571500,1050500,0,0,0,0
596500,1041500,0,0,0,0
617500,1046500,0,0,0,0
592500,1066500,0,0,0,0
593500,1063500,0,0,0,0
600500,1091500,0,0,0,0
608500,1056500,0,0,0,0
586500,1062500,0,0,0,0
610500,1044500,0,0,0,0
600500,1045500,0,0,0,0
566500,1043500,0,0,0,0
599500,1029500,0,0,0,0
624500,1053500,0,0,0,0
626500,1064500,0,0,0,0
567500,1045500,0,0,0,0
606500,1087500,0,0,0,0
602500,1043500,0,0,0,0
607500,1046500,0,0,0,0
595500,1037500,0,0,0,0
596500,1075500,0,0,0,0
613500,1038500,0,0,0,0
597500,1084500,0,0,0,0
565500,1049500,0,0,0,0
584500,1056500,0,0,0,0
618500,1068500,0,0,0,0
604500,1093500,0,0,0,0
597500,1026500,0,0,0,0
616500,1044500,0,0,0,0
611500,1068500,0,0,0,0
588500,1054500,0,0,0,0
631500,1060500,0,0,0,0
562500,1060500,0,0,0,0
598500,1057500,0,0,0,0
620500,1073500,0,0,0,0
628500,1050500,0,0,0,0
565500,1060500,0,0,0,0
601500,1074500,0,0,0,0
585500,1037500,0,0,0,0
586500,1066500,0,0,0,0
594500,1073500,0,0,0,0
606500,1077500,0,0,0,0
607500,1067500,0,0,0,0
593500,1073500,0,0,0,0
613500,1036500,0,0,0,0
594500,1064500,0,0,0,0
595500,1047500,0,0,0,0
596500,1076500,0,0,0,0
628500,1063500,0,0,0,0
565500,1052500,0,0,0,0
606500,1065500,0,0,0,0
560500,1048500,0,0,0,0
621500,1060500,0,0,0,0
624500,1054500,0,0,0,0
561500,1051500,0,0,0,0
582500,1051500,0,0,0,0
619500,1047500,0,0,0,0
629500,1059500,0,0,0,0
617500,1044500,0,0,0,0
589500,1045500,0,0,0,0
620500,1047500,0,0,0,0
611500,1086500,0,0,0,0
580500,1042500,0,0,0,0
632500,1045500,0,0,0,0
603500,1028500,0,0,0,0
580500,1070500,0,0,0,0
615500,1035500,0,0,0,0
620500,1062500,0,0,0,0
613500,1080500,0,0,0,0
578500,1068500,0,0,0,0
608500,1072500,0,0,0,0
609500,1071500,0,0,0,0
589500,1025500,0,0,0,0
599500,1036500,0,0,0,0
633500,1061500,0,0,0,0
599500,1071500,0,0,0,0
637500,1058500,0,0,0,0
562500,1057500,0,0,0,0
565500,1055500,0,0,0,0
577500,1063500,0,0,0,0
625500,1061500,0,0,0,0
594500,1090500,0,0,0,0
606500,1056500,0,0,0,0
609500,1041500,0,0,0,0
640500,1060500,0,0,0,0
609500,1086500,0,0,0,0
596500,1096500,0,0,0,0
626500,1041500,0,0,0,0
566500,1057500,0,0,0,0
593500,1041500,0,0,0,0
615500,1072500,0,0,0,0
606500,1067500,0,0,0,0
591500,1029500,0,0,0,0
614500,1033500,0,0,0,0
638500,1062500,0,0,0,0
590500,1058500,0,0,0,0
587500,1068500,0,0,0,0
592500,1067500,0,0,0,0
606500,1075500,0,0,0,0
562500,1052500,0,0,0,0
614500,1044500,0,0,0,0
596500,1080500,0,0,0,0
635500,1056500,0,0,0,0
613500,1046500,0,0,0,0
576500,1036500,0,0,0,0
619500,1053500,0,0,0,0
591500,1039500,0,0,0,0
597500,1039500,0,0,0,0
607500,1084500,0,0,0,0
603500,1068500,0,0,0,0
630500,1068500,0,0,0,0
598500,1027500,0,0,0,0
604500,1046500,0,0,0,0
601500,1080500,0,0,0,0
600500,1083500,0,0,0,0
599500,1079500,0,0,0,0
624500,1042500,0,0,0,0
589500,1031500,0,0,0,0
600500,1047500,0,0,0,0
564500,1054500,0,0,0,0
605500,1060500,0,0,0,0
621500,1076500,0,0,0,0
581500,1059500,0,0,0,0
589500,1050500,0,0,0,0
621500,1044500,0,0,0,0
598500,1098500,0,0,0,0
597500,1067500,0,0,0,0
605500,1061500,0,0,0,0
617500,1038500,0,0,0,0
614500,1068500,0,0,0,0
595500,1092500,0,0,0,0
605500,1035500,0,0,0,0
598500,1038500,0,0,0,0
607500,1030500,0,0,0,0
626500,1042500,0,0,0,0
601500,1072500,0,0,0,0
629500,1040500,0,0,0,0
635500,1057500,0,0,0,0
591500,1068500,0,0,0,0
608500,1088500,0,0,0,0
616500,1071500,0,0,0,0
635500,1062500,0,0,0,0
608500,1034500,0,0,0,0
594500,1056500,0,0,0,0
597500,1075500,0,0,0,0
581500,1048500,0,0,0,0
593500,1024500,0,0,0,0
603500,1094500,0,0,0,0
618500,1069500,0,0,0,0
608500,1036500,0,0,0,0
593500,1075500,0,0,0,0
616500,1078500,0,0,0,0
570500,1054500,0,0,0,0
607500,1081500,0,0,0,0
585500,1047500,0,0,0,0
585500,1072500,0,0,0,0
595500,1030500,0,0,0,0
586500,1059500,0,0,0,0
595500,1035500,0,0,0,0
609500,1050500,0,0,0,0
573500,1037500,0,0,0,0
613500,1064500,0,0,0,0
563500,1043500,0,0,0,0
573500,1053500,0,0,0,0
609500,1070500,0,0,0,0
608500,1055500,0,0,0,0
603500,1047500,0,0,0,0
622500,1053500,0,0,0,0
623500,1075500,0,0,0,0
614500,1048500,0,0,0,0
611500,1060500,0,0,0,0
591500,1059500,0,0,0,0
596500,1051500,0,0,0,0
595500,1064500,0,0,0,0
604500,1044500,0,0,0,0
596500,1079500,0,0,0,0
568500,1059500,0,0,0,0
597500,1076500,0,0,0,0
594500,1084500,0,0,0,0
579500,1064500,0,0,0,0
619500,1042500,0,0,0,0
616500,1048500,0,0,0,0
603500,1033500,0,0,0,0
582500,1050500,0,0,0,0
608500,1028500,0,0,0,0
637500,1052500,0,0,0,0
613500,1029500,0,0,0,0
602500,1076500,0,0,0,0
583500,1051500,0,0,0,0
577500,1066500,0,0,0,0
610500,1039500,0,0,0,0
611500,1035500,0,0,0,0
576500,1067500,0,0,0,0
573500,1047500,0,0,0,0
627500,1040500,0,0,0,0
616500,1060500,0,0,0,0
599500,1039500,0,0,0,0
571500,1052500,0,0,0,0
619500,1070500,0,0,0,0
588500,1051500,0,0,0,0
605500,1090500,0,0,0,0
605500,1074500,0,0,0,0
616500,1077500,0,0,0,0
596500,1073500,0,0,0,0
621500,1071500,0,0,0,0
602500,1061500,0,0,0,0
615500,1074500,0,0,0,0
604500,1069500,0,0,0,0
627500,1057500,0,0,0,0
595500,1089500,0,0,0,0
610500,1029500,0,0,0,0
608500,1037500,0,0,0,0
619500,1076500,0,0,0,0
602500,1053500,0,0,0,0
615500,1039500,0,0,0,0
604500,1031500,0,0,0,0
584500,1058500,0,0,0,0
630500,1057500,0,0,0,0
612500,1043500,0,0,0,0
599500,1035500,0,0,0,0
570500,1062500,0,0,0,0
610500,1071500,0,0,0,0
629500,1048500,0,0,0,0
624500,1068500,0,0,0,0
569500,1060500,0,0,0,0
584500,1061500,0,0,0,0
617500,1032500,0,0,0,0
599500,1073500,0,0,0,0
620500,1043500,0,0,0,0
603500,1063500,0,0,0,0
635500,1055500,0,0,0,0
601500,1068500,0,0,0,0
635500,1050500,0,0,0,0
573500,1055500,0,0,0,0
580500,1049500,0,0,0,0
600500,1094500,0,0,0,0
635500,1049500,0,0,0,0
585500,1059500,0,0,0,0
599500,1074500,0,0,0,0
596500,1062500,0,0,0,0
617500,1080500,0,0,0,0
625500,1074500,0,0,0,0
606500,1092500,0,0,0,0
580500,1066500,0,0,0,0
613500,1066500,0,0,0,0
600500,1069500,0,0,0,0
610500,1078500,0,0,0,0
631500,1048500,0,0,0,0
633500,1064500,0,0,0,0
576500,1052500,0,0,0,0
595500,1040500,0,0,0,0
631500,1051500,0,0,0,0
592500,1049500,0,0,0,0
596500,1050500,0,0,0,0
575500,1049500,0,0,0,0
567500,1046500,0,0,0,0
577500,1054500,0,0,0,0
599500,1064500,0,0,0,0
607500,1066500,0,0,0,0
623500,1051500,0,0,0,0
611500,1029500,0,0,0,0
628500,1061500,0,0,0,0
612500,1047500,0,0,0,0
595500,1059500,0,0,0,0
577500,1062500,0,0,0,0
574500,1038500,0,0,0,0
576500,1065500,0,0,0,0
596500,1027500,0,0,0,0
628500,1037500,0,0,0,0
563500,1058500,0,0,0,0
570500,1053500,0,0,0,0
614500,1066500,0,0,0,0
599500,1028500,0,0,0,0
577500,1051500,0,0,0,0
567500,1051500,0,0,0,0
613500,1083500,0,0,0,0
605500,1038500,0,0,0,0
622500,1042500,0,0,0,0
600500,1070500,0,0,0,0
638500,1058500,0,0,0,0
569500,1053500,0,0,0,0
606500,1079500,0,0,0,0
571500,1040500,0,0,0,0
599500,1082500,0,0,0,0
606500,1043500,0,0,0,0
611500,1055500,0,0,0,0
602500,1065500,0,0,0,0
592500,1076500,0,0,0,0
609500,1034500,0,0,0,0
590500,1045500,0,0,0,0
611500,1084500,0,0,0,0
591500,1065500,0,0,0,0
596500,1068500,0,0,0,0
601500,1029500,0,0,0,0
607500,1068500,0,0,0,0
598500,1049500,0,0,0,0
580500,1045500,0,0,0,0
570500,1057500,0,0,0,0
601500,1057500,0,0,0,0
627500,1036500,0,0,0,0
607500,1083500,0,0,0,0
621500,1031500,0,0,0,0
590500,1040500,0,0,0,0
623500,1041500,0,0,0,0
624500,1056500,0,0,0,0
626500,1060500,0,0,0,0
610500,1032500,0,0,0,0
593500,1033500,0,0,0,0
569500,1045500,0,0,0,0
610500,1062500,0,0,0,0
584500,1055500,0,0,0,0
622500,1038500,0,0,0,0
627500,1056500,0,0,0,0
593500,1054500,0,0,0,0
606500,1040500,0,0,0,0
590500,1050500,0,0,0,0
612500,1055500,0,0,0,0
595500,1046500,0,0,0,0
592500,1023500,0,0,0,0
582500,1063500,0,0,0,0
597500,1030500,0,0,0,0
604500,1092500,0,0,0,0
576500,1062500,0,0,0,0
603500,1048500,0,0,0,0
600500,1029500,0,0,0,0
564500,1044500,0,0,0,0
598500,1040500,0,0,0,0
618500,1070500,0,0,0,0
606500,1086500,0,0,0,0
571500,1062500,0,0,0,0
580500,1054500,0,0,0,0
607500,1035500,0,0,0,0
606500,1034500,0,0,0,0
603500,1075500,0,0,0,0
580500,1068500,0,0,0,0
621500,1067500,0,0,0,0
620500,1074500,0,0,0,0
616500,1074500,0,0,0,0
586500,1045500,0,0,0,0
606500,1066500,0,0,0,0
613500,1065500,0,0,0,0
608500,1066500,0,0,0,0
573500,1052500,0,0,0,0
609500,1055500,0,0,0,0
588500,1068500,0,0,0,0
628500,1070500,0,0,0,0
590500,1048500,0,0,0,0
614500,1076500,0,0,0,0
566500,1050500,0,0,0,0
638500,1052500,0,0,0,0
601500,1060500,0,0,0,0
627500,1046500,0,0,0,0
609500,1067500,0,0,0,0
614500,1060500,0,0,0,0
599500,1077500,0,0,0,0
591500,1071500,0,0,0,0
609500,1054500,0,0,0,0
568500,1049500,0,0,0,0
562500,1050500,0,0,0,0
617500,1078500,0,0,0,0
621500,1057500,0,0,0,0
598500,1031500,0,0,0,0
615500,1061500,0,0,0,0
603500,1077500,0,0,0,0
571500,1053500,0,0,0,0
603500,1040500,0,0,0,0
562500,1059500,0,0,0,0
581500,1068500,0,0,0,0
560500,1051500,0,0,0,0
603500,1093500,0,0,0,0
593500,1049500,0,0,0,0
638500,1057500,0,0,0,0
605500,1083500,0,0,0,0
596500,1064500,0,0,0,0
626500,1048500,0,0,0,0
587500,1043500,0,0,0,0
606500,1074500,0,0,0,0
574500,1062500,0,0,0,0
602500,1054500,0,0,0,0
593500,1078500,0,0,0,0
617500,1070500,0,0,0,0
606500,1085500,0,0,0,0
612500,1084500,0,0,0,0
616500,1059500,0,0,0,0
621500,1065500,0,0,0,0
630500,1050500,0,0,0,0
616500,1061500,0,0,0,0
602500,1066500,0,0,0,0
602500,1037500,0,0,0,0
578500,1061500,0,0,0,0
591500,1061500,0,0,0,0
627500,1044500,0,0,0,0
610500,1060500,0,0,0,0
599500,1054500,0,0,0,0
594500,1034500,0,0,0,0
592500,1048500,0,0,0,0
615500,1054500,0,0,0,0
621500,1058500,0,0,0,0
594500,1063500,0,0,0,0
608500,1080500,0,0,0,0
598500,1048500,0,0,0,0
581500,1051500,0,0,0,0
579500,1063500,0,0,0,0
607500,1042500,0,0,0,0
613500,1030500,0,0,0,0
623500,1067500,0,0,0,0
634500,1056500,0,0,0,0
583500,1060500,0,0,0,0
564500,1059500,0,0,0,0
596500,1063500,0,0,0,0
609500,1044500,0,0,0,0
598500,1037500,0,0,0,0
631500,1059500,0,0,0,0
616500,1052500,0,0,0,0
616500,1054500,0,0,0,0
598500,1026500,0,0,0,0
609500,1040500,0,0,0,0
638500,1053500,0,0,0,0
593500,1028500,0,0,0,0
604500,1067500,0,0,0,0
606500,1032500,0,0,0,0
600500,1088500,0,0,0,0
595500,1041500,0,0,0,0
575500,1053500,0,0,0,0
622500,1074500,0,0,0,0
574500,1059500,0,0,0,0
604500,1074500,0,0,0,0
590500,1043500,0,0,0,0
580500,1052500,0,0,0,0
601500,1076500,0,0,0,0
578500,1053500,0,0,0,0
621500,1036500,0,0,0,0
622500,1064500,0,0,0,0
622500,1073500,0,0,0,0
584500,1068500,0,0,0,0
581500,1070500,0,0,0,0
578500,1041500,0,0,0,0
585500,1040500,0,0,0,0
595500,1045500,0,0,0,0
609500,1085500,0,0,0,0
610500,1061500,0,0,0,0
607500,1080500,0,0,0,0
593500,1079500,0,0,0,0
599500,1030500,0,0,0,0
592500,1042500,0,0,0,0
606500,1053500,0,0,0,0
630500,1037500,0,0,0,0
598500,1034500,0,0,0,0
567500,1059500,0,0,0,0
583500,1071500,0,0,0,0
604500,1043500,0,0,0,0
598500,1077500,0,0,0,0
601500,1045500,0,0,0,0
597500,1091500,0,0,0,0
598500,1066500,0,0,0,0
614500,1030500,0,0,0,0
635500,1063500,0,0,0,0
580500,1059500,0,0,0,0
565500,1061500,0,0,0,0
613500,1079500,0,0,0,0
624500,1034500,0,0,0,0
619500,1044500,0,0,0,0
607500,1088500,0,0,0,0
594500,1055500,0,0,0,0
567500,1062500,0,0,0,0
578500,1067500,0,0,0,0
612500,1078500,0,0,0,0
614500,1078500,0,0,0,0
578500,1062500,0,0,0,0
592500,1079500,0,0,0,0
577500,1045500,0,0,0,0
617500,1068500,0,0,0,0
560500,1056500,0,0,0,0
637500,1059500,0,0,0,0
621500,1063500,0,0,0,0
592500,1054500,0,0,0,0
611500,1056500,0,0,0,0
621500,1047500,0,0,0,0
620500,1049500,0,0,0,0
629500,1043500,0,0,0,0
585500,1061500,0,0,0,0
623500,1039500,0,0,0,0
591500,1049500,0,0,0,0
621500,1055500,0,0,0,0
569500,1062500,0,0,0,0
562500,1058500,0,0,0,0
613500,1054500,0,0,0,0
575500,1044500,0,0,0,0
617500,1040500,0,0,0,0
598500,1080500,0,0,0,0
586500,1039500,0,0,0,0
608500,1038500,0,0,0,0
581500,1060500,0,0,0,0
628500,1068500,0,0,0,0
600500,1054500,0,0,0,0
612500,1070500,0,0,0,0
587500,1041500,0,0,0,0
565500,1058500,0,0,0,0
575500,1063500,0,0,0,0
602500,1030500,0,0,0,0
600500,1035500,0,0,0,0
598500,1055500,0,0,0,0
600500,1066500,0,0,0,0
568500,1053500,0,0,0,0
613500,1034500,0,0,0,0
632500,1061500,0,0,0,0
603500,1092500,0,0,0,0
614500,1040500,0,0,0,0
616500,1055500,0,0,0,0
602500,1064500,0,0,0,0
630500,1056500,0,0,0,0
600500,1039500,0,0,0,0
586500,1049500,0,0,0,0
611500,1040500,0,0,0,0
630500,1039500,0,0,0,0
601500,1061500,0,0,0,0
596500,1069500,0,0,0,0
607500,1060500,0,0,0,0
605500,1080500,0,0,0,0
576500,1060500,0,0,0,0
607500,1086500,0,0,0,0
628500,1045500,0,0,0,0
624500,1058500,0,0,0,0
617500,1042500,0,0,0,0
566500,1042500,0,0,0,0
616500,1066500,0,0,0,0
595500,1058500,0,0,0,0
592500,1039500,0,0,0,0
604500,1040500,0,0,0,0
599500,1049500,0,0,0,0
595500,1026500,0,0,0,0
591500,1021500,0,0,0,0
608500,1071500,0,0,0,0
594500,1075500,0,0,0,0
575500,1057500,0,0,0,0
608500,1053500,0,0,0,0
639500,1057500,0,0,0,0
635500,1061500,0,0,0,0
619500,1048500,0,0,0,0
604500,1033500,0,0,0,0
628500,1034500,0,0,0,0
590500,1026500,0,0,0,0
577500,1036500,0,0,0,0
600500,1038500,0,0,0,0
617500,1060500,0,0,0,0
600500,1050500,0,0,0,0
604500,1060500,0,0,0,0
600500,1073500,0,0,0,0
597500,1029500,0,0,0,0
598500,1068500,0,0,0,0
603500,1031500,0,0,0,0
628500,1046500,0,0,0,0
606500,1054500,0,0,0,0
625500,1051500,0,0,0,0
609500,1043500,0,0,0,0
612500,1032500,0,0,0,0
615500,1036500,0,0,0,0
593500,1087500,0,0,0,0
587500,1053500,0,0,0,0
618500,1063500,0,0,0,0
624500,1066500,0,0,0,0
615500,1051500,0,0,0,0
608500,1029500,0,0,0,0
591500,1043500,0,0,0,0
598500,1025500,0,0,0,0
603500,1060500,0,0,0,0
601500,1084500,0,0,0,0
589500,1059500,0,0,0,0
562500,1043500,0,0,0,0
603500,1072500,0,0,0,0
633500,1054500,0,0,0,0
618500,1054500,0,0,0,0
607500,1041500,0,0,0,0
574500,1055500,0,0,0,0
570500,1039500,0,0,0,0
606500,1039500,0,0,0,0
598500,1088500,0,0,0,0
588500,1049500,0,0,0,0
609500,1089500,0,0,0,0
608500,1040500,0,0,0,0
617500,1053500,0,0,0,0
622500,1063500,0,0,0,0
590500,1069500,0,0,0,0
561500,1060500,0,0,0,0
586500,1048500,0,0,0,0
611500,1041500,0,0,0,0
584500,1053500,0,0,0,0
593500,1029500,0,0,0,0
637500,1057500,0,0,0,0
597500,1048500,0,0,0,0
578500,1042500,0,0,0,0
609500,1063500,0,0,0,0
582500,1041500,0,0,0,0
606500,1076500,0,0,0,0
612500,1080500,0,0,0,0
580500,1038500,0,0,0,0
606500,1028500,0,0,0,0
581500,1042500,0,0,0,0
575500,1062500,0,0,0,0
627500,1055500,0,0,0,0
604500,1034500,0,0,0,0
616500,1045500,0,0,0,0
605500,1027500,0,0,0,0
577500,1056500,0,0,0,0
585500,1057500,0,0,0,0
628500,1051500,0,0,0,0
599500,1042500,0,0,0,0
629500,1046500,0,0,0,0
580500,1060500,0,0,0,0
586500,1055500,0,0,0,0
577500,1067500,0,0,0,0
609500,1060500,0,0,0,0
622500,1052500,0,0,0,0
624500,1035500,0,0,0,0
629500,1065500,0,0,0,0
586500,1065500,0,0,0,0
638500,1056500,0,0,0,0
590500,1029500,0,0,0,0
623500,1048500,0,0,0,0
600500,1092500,0,0,0,0
613500,1043500,0,0,0,0
560500,1046500,0,0,0,0
584500,1069500,0,0,0,0
574500,1060500,0,0,0,0
586500,1047500,0,0,0,0
600500,1048500,0,0,0,0
625500,1044500,0,0,0,0
588500,1067500,0,0,0,0
585500,1043500,0,0,0,0
584500,1042500,0,0,0,0
577500,1052500,0,0,0,0
617500,1063500,0,0,0,0
624500,1074500,0,0,0,0
598500,1067500,0,0,0,0
598500,1061500,0,0,0,0
629500,1063500,0,0,0,0
620500,1078500,0,0,0,0
593500,1060500,0,0,0,0
626500,1056500,0,0,0,0
563500,1041500,0,0,0,0
620500,1051500,0,0,0,0
594500,1066500,0,0,0,0
603500,1065500,0,0,0,0
627500,1060500,0,0,0,0
613500,1035500,0,0,0,0
612500,1035500,0,0,0,0
609500,1049500,0,0,0,0
610500,1051500,0,0,0,0
615500,1048500,0,0,0,0
609500,1046500,0,0,0,0
563500,1048500,0,0,0,0
599500,1033500,0,0,0,0
617500,1074500,0,0,0,0
610500,1083500,0,0,0,0
596500,1091500,0,0,0,0
602500,1035500,0,0,0,0
591500,1074500,0,0,0,0
626500,1066500,0,0,0,0
609500,1053500,0,0,0,0
620500,1050500,0,0,0,0
588500,1036500,0,0,0,0
625500,1073500,0,0,0,0
616500,1063500,0,0,0,0
582500,1066500,0,0,0,0
594500,1028500,0,0,0,0
606500,1027500,0,0,0,0
574500,1058500,0,0,0,0
612500,1052500,0,0,0,0
635500,1051500,0,0,0,0
586500,1060500,0,0,0,0
584500,1049500,0,0,0,0
619500,1049500,0,0,0,0
606500,1094500,0,0,0,0
586500,1072500,0,0,0,0
615500,1052500,0,0,0,0
578500,1069500,0,0,0,0
583500,1056500,0,0,0,0
599500,1065500,0,0,0,0
607500,1057500,0,0,0,0
618500,1043500,0,0,0,0
597500,1068500,0,0,0,0
620500,1063500,0,0,0,0
610500,1054500,0,0,0,0
